id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,pub_rec_bankruptcies,default_bool
531060,686638,2000,2000,2000.0, 36 months,13.61%,67.98,C,C2,1 year,RENT,26496.0,Not Verified,Jun-10,debt_consolidation,926xx,CA,17.71,0,May-06,0,,,5,0,5992,37.90%,7,2447.360162,2447.36,2000.0,447.36,0.0,0.0,0.0,Jul-13,81.77,Jul-13,0.0,0
532252,687999,25000,15850,13534.6, 60 months,13.23%,362.51,C,C1,3 years,MORTGAGE,90000.0,Verified,Jun-10,small_business,883xx,NM,10.79,0,Feb-04,1,,,14,0,9210,25.60%,27,16453.5172,14049.03,15850.0,603.52,0.0,0.0,0.0,May-11,57.34,Apr-11,0.0,0
530454,685916,4800,4800,4638.556591, 36 months,7.88%,150.15,A,A5,1 year,RENT,92000.0,Not Verified,Jun-10,major_purchase,152xx,PA,12.82,0,Aug-03,0,,,10,0,19060,35.80%,17,5363.968922,5177.22,4800.0,563.97,0.0,0.0,0.0,Dec-12,1037.53,Jul-14,0.0,0
532223,677511,22750,14000,13726.50919, 36 months,11.49%,461.6,B,B4,2 years,MORTGAGE,80004.0,Not Verified,Jun-10,debt_consolidation,014xx,MA,14.73,0,Aug-92,3,45.0,,11,0,26639,41%,49,16114.7119,15743.82,14000.0,2114.72,0.0,0.0,0.0,Apr-12,6893.06,Apr-16,0.0,0
532218,676582,24250,15125,15008.2721, 60 months,11.86%,335.38,B,B5,2 years,OWN,182496.0,Source Verified,Jun-10,major_purchase,117xx,NY,4.73,0,Mar-92,2,,,5,0,0,0%,30,19299.86072,19112.84,15125.0,4174.86,0.0,0.0,0.0,Oct-13,5690.8,Oct-13,0.0,0
531626,687278,8000,8000,8000.0, 60 months,17.19%,199.64,E,E3,1 year,RENT,35000.0,Not Verified,Jun-10,debt_consolidation,087xx,NJ,22.05,0,May-97,1,,64.0,14,2,6533,84.80%,20,11978.29,11978.29,8000.0,3978.29,0.0,0.0,0.0,Jul-15,211.82,Jun-15,0.0,0
530809,686357,8000,8000,8000.0, 36 months,14.35%,274.79,C,C4,10+ years,MORTGAGE,54996.0,Verified,Jun-10,other,071xx,NJ,4.65,0,Mar-94,2,,,9,0,3868,57.70%,17,9443.862118,9443.86,8000.0,1443.86,0.0,0.0,0.0,Mar-12,672.61,May-16,0.0,0
532101,687836,5000,5000,5000.0, 36 months,15.95%,175.67,D,D4,4 years,RENT,59000.0,Not Verified,Jun-10,debt_consolidation,115xx,NY,19.57,0,Apr-94,1,59.0,,7,0,18773,99.90%,15,2948.76,2948.76,1909.02,873.81,14.93083623,151.0,5.77,Nov-11,175.67,Mar-12,0.0,1
531072,686651,6000,6000,5950.0, 36 months,14.35%,206.09,C,C4,2 years,OWN,31200.0,Not Verified,Jun-10,debt_consolidation,945xx,CA,13.19,0,Aug-03,0,42.0,,2,0,1673,92.90%,4,7245.169704,7184.79,6000.0,1245.17,0.0,0.0,0.0,Nov-12,1101.16,May-16,0.0,0
532058,687786,14000,14000,13375.0, 36 months,11.12%,459.14,B,B3,10+ years,OWN,38000.0,Verified,Jun-10,home_improvement,604xx,IL,0.52,0,Jul-88,4,,,8,0,1284,3.10%,18,16534.97823,15796.81,14000.0,2534.98,0.0,0.0,0.0,Jul-13,542.46,Jul-13,0.0,0
532044,687771,2500,2500,2450.0, 36 months,13.98%,85.42,C,C3,1 year,RENT,52180.0,Not Verified,Jun-10,other,980xx,WA,11.77,0,Feb-98,0,,,8,0,17066,99.20%,25,255.3,250.2,170.22,85.08,0.0,0.0,0.0,Oct-10,85.42,May-16,0.0,1
532002,687721,25000,16800,16345.50083, 60 months,18.67%,432.76,F,F2,10+ years,MORTGAGE,150000.0,Verified,Jun-10,home_improvement,601xx,IL,0.89,1,May-94,3,9.0,,12,0,966,4.70%,27,25996.8288,24969.76,16800.0,9196.83,0.0,0.0,0.0,Aug-15,22.3,Jul-15,0.0,0
531980,687698,7500,7500,7282.522099, 60 months,11.49%,164.91,B,B4,10+ years,OWN,55000.0,Not Verified,Jun-10,home_improvement,482xx,MI,15.6,0,Jul-90,1,57.0,,9,0,8900,43%,28,9386.809077,9076.5,7500.0,1886.81,0.0,0.0,0.0,May-13,3981.63,Apr-16,0.0,0
531958,687674,4550,4550,4450.0, 60 months,7.88%,92.0,A,A5,5 years,MORTGAGE,80000.0,Not Verified,Jun-10,major_purchase,181xx,PA,1.88,0,Apr-95,2,,,6,0,5622,51.60%,9,3341.11,3267.44,2424.88,781.12,0.0,135.11,1.215899999,Jun-13,92.0,Nov-13,0.0,1
531966,687682,1000,1000,1000.0, 36 months,13.23%,33.81,C,C1,3 years,RENT,73000.0,Not Verified,Jun-10,other,100xx,NY,9.6,0,Oct-94,1,,,4,0,1281,42.70%,17,1011.17,1011.17,1000.0,11.17,0.0,0.0,0.0,Aug-10,1011.32,May-16,0.0,0
531959,687675,7000,7000,6938.995242, 36 months,11.86%,232.04,B,B5,5 years,OWN,24000.0,Not Verified,Jun-10,debt_consolidation,431xx,OH,16.55,0,Oct-95,2,62.0,86.0,4,1,4793,63.10%,17,7351.26,7268.6,5929.82,1333.29,0.0,88.15,1.55,Jan-13,849.63,Jul-13,1.0,1
531946,687658,4000,4000,4000.0, 36 months,11.49%,131.89,B,B4,2 years,RENT,40000.0,Source Verified,Jun-10,medical,902xx,CA,11.13,0,Jun-03,2,76.0,,7,0,1822,24%,14,4747.870221,4747.87,4000.0,747.87,0.0,0.0,0.0,Jul-13,135.34,Sep-14,0.0,0
530876,686432,2700,2700,2500.0, 36 months,10.75%,88.08,B,B2,10+ years,RENT,24000.0,Not Verified,Jun-10,major_purchase,342xx,FL,11.35,0,Jun-05,0,,,5,0,9039,57.20%,10,2284.36,2114.84,1856.62,427.74,0.0,0.0,0.0,Sep-12,88.08,May-16,0.0,1
531908,687613,8000,8000,7500.0, 36 months,13.23%,270.44,C,C1,7 years,RENT,48000.0,Not Verified,Jun-10,major_purchase,944xx,CA,0.88,0,Sep-06,0,,,4,0,3536,21%,4,9736.666751,9128.13,8000.0,1736.67,0.0,0.0,0.0,Jul-13,286.66,Jun-13,0.0,0
531846,687530,6000,6000,5975.0, 36 months,16.32%,211.9,D,D5,4 years,RENT,36000.0,Not Verified,Jun-10,debt_consolidation,917xx,CA,21.03,0,May-06,0,,,4,0,4981,90.60%,4,7629.178015,7597.39,6000.0,1629.18,0.0,0.0,0.0,Jul-13,225.77,Aug-15,0.0,0
530588,686090,6000,6000,6000.0, 36 months,11.49%,197.83,B,B4,3 years,OWN,24000.0,Not Verified,Jun-10,home_improvement,156xx,PA,10.1,0,Dec-84,3,71.0,,19,0,3829,16.30%,36,6935.33068,6935.33,6000.0,935.33,0.0,0.0,0.0,Feb-13,210.6,Feb-13,0.0,0
531858,687546,12000,12000,12000.0, 36 months,13.23%,405.66,C,C1,5 years,RENT,67000.0,Not Verified,Jun-10,credit_card,921xx,CA,8.88,0,Oct-98,0,71.0,,6,0,15054,80.90%,15,14605.36303,14605.36,12000.0,2605.36,0.0,0.0,0.0,Jul-13,436.4,Jun-13,0.0,0
531845,687529,10000,10000,9950.0, 36 months,10.75%,326.21,B,B2,2 years,MORTGAGE,28644.0,Not Verified,Jun-10,credit_card,932xx,CA,11.94,0,May-86,0,,,3,0,10487,58.30%,15,11743.85552,11685.14,10000.0,1743.86,0.0,0.0,0.0,Jul-13,351.27,May-16,0.0,0
531836,687518,8000,8000,8000.0, 60 months,20.16%,212.67,G,G1,1 year,MORTGAGE,22800.0,Not Verified,Jun-10,debt_consolidation,852xx,AZ,11.26,0,Sep-06,0,,,3,0,6606,89.30%,3,10514.52854,10514.53,8000.0,2514.53,0.0,0.0,0.0,Apr-12,6270.78,Mar-12,0.0,0
531799,687471,4000,4000,4000.0, 36 months,11.86%,132.59,B,B5,3 years,MORTGAGE,60000.0,Source Verified,Jun-10,credit_card,763xx,TX,17.04,0,Dec-89,0,,118.0,9,1,11349,83.80%,23,4773.57608,4773.58,4000.0,773.58,0.0,0.0,0.0,Jul-13,144.39,May-16,1.0,0
531766,687432,7000,7000,7000.0, 36 months,11.49%,230.8,B,B4,1 year,MORTGAGE,65000.0,Not Verified,Jun-10,educational,430xx,OH,3.56,0,Jul-97,0,36.0,91.0,7,1,6504,29%,16,8302.731457,8302.73,7000.0,1302.73,0.0,0.0,0.0,Apr-13,704.44,Apr-16,1.0,0
531745,687411,7600,7600,7592.780013, 36 months,13.23%,256.92,C,C1,1 year,RENT,67680.0,Verified,Jun-10,credit_card,926xx,CA,24.56,0,Oct-94,0,,,10,0,60071,88.60%,22,5908.0,5897.92,4493.1,1401.34,0.0,13.56,0.0,Jun-12,256.92,May-16,0.0,1
531734,687399,22000,22000,21375.0, 36 months,13.23%,743.71,C,C1,4 years,MORTGAGE,83200.0,Verified,Jun-10,debt_consolidation,853xx,AZ,9.45,0,Feb-97,0,,,23,0,24108,35.40%,45,15971.5,15516.79,11741.69,3874.53,0.0,355.28,5.6,May-12,37.38,Sep-12,0.0,1
531715,687380,5000,5000,5000.0, 36 months,11.86%,165.74,B,B5,3 years,MORTGAGE,72000.0,Source Verified,Jun-10,debt_consolidation,785xx,TX,17.0,1,Aug-99,2,5.0,,7,0,4172,51.50%,9,5967.483992,5967.48,5000.0,967.48,0.0,0.0,0.0,Jul-13,196.05,Jun-13,0.0,0
531661,687323,5000,5000,4900.0, 60 months,13.23%,114.36,C,C1,2 years,RENT,43616.75,Not Verified,Jun-10,wedding,080xx,NJ,0.99,0,Nov-01,1,,,7,0,0,0%,14,5422.305347,5313.86,5000.0,422.31,0.0,0.0,0.0,Feb-11,4623.86,May-16,0.0,0
531689,687353,5000,5000,5000.0, 36 months,15.58%,174.76,D,D3,4 years,RENT,18600.0,Not Verified,Jun-10,debt_consolidation,335xx,FL,13.68,0,Jun-06,0,,,6,0,4576,80.30%,8,2562.63,2562.63,1541.05,725.5,0.0,296.08,71.0594,Aug-11,174.76,Dec-11,0.0,1
531604,687253,8500,8500,8500.0, 36 months,13.98%,290.43,C,C3,3 years,RENT,30000.0,Verified,Jun-10,debt_consolidation,956xx,CA,9.72,0,Dec-03,0,,,3,0,8240,71.70%,3,10456.40356,10456.4,8500.0,1956.4,0.0,0.0,0.0,Jul-13,313.84,Jun-13,0.0,0
530408,685857,15000,15000,15000.0, 36 months,15.58%,524.26,D,D3,3 years,MORTGAGE,140000.0,Not Verified,Jun-10,debt_consolidation,020xx,MA,16.7,3,Sep-87,0,4.0,,14,0,108951,81.20%,44,16748.17405,16748.17,15000.0,1748.17,0.0,0.0,0.0,May-11,12037.66,Apr-16,0.0,0
531642,687301,25000,20800,18981.21451, 60 months,18.30%,531.59,F,F1,5 years,MORTGAGE,86004.0,Source Verified,Jun-10,home_improvement,773xx,TX,16.7,0,Sep-90,3,,,8,0,20170,66.10%,17,31895.59266,28031.1,20800.01,11095.58,0.0,0.0,0.0,Jul-15,556.42,Jul-15,0.0,0
531628,687280,2100,2100,2100.0, 60 months,11.12%,45.79,B,B3,10+ years,MORTGAGE,40000.0,Not Verified,Jun-10,credit_card,301xx,GA,24.03,0,Jul-94,0,,,8,0,33878,72.50%,26,2747.0,2747.0,2100.0,647.0,0.0,0.0,0.0,Jul-15,51.73,Jun-15,0.0,0
531610,676728,25000,25000,24900.0, 36 months,15.95%,878.31,D,D4,5 years,MORTGAGE,120000.0,Verified,Jun-10,debt_consolidation,551xx,MN,16.09,0,Nov-95,1,30.0,,12,0,35159,55.50%,26,31620.17797,31493.7,25000.0,6620.18,0.0,0.0,0.0,Jul-13,930.83,Feb-14,0.0,0
531560,687205,4800,4800,4800.0, 36 months,13.98%,164.01,C,C3,7 years,OWN,48279.6,Not Verified,Jun-10,other,200xx,DC,3.85,0,Dec-98,0,,,6,0,2628,61.10%,6,5876.489343,5876.49,4800.0,1076.49,0.0,0.0,0.0,Feb-13,962.15,Feb-13,0.0,0
531014,686585,5500,5500,5395.771271, 60 months,10.75%,118.9,B,B2,10+ years,MORTGAGE,40000.0,Source Verified,Jun-10,credit_card,301xx,GA,20.79,0,Jul-94,0,,,9,0,17536,54.60%,23,7133.900881,6983.19,5500.0,1633.9,0.0,0.0,0.0,Jul-15,121.86,Jun-15,0.0,0
531497,687133,6500,6500,6500.0, 36 months,13.98%,222.1,C,C3,4 years,MORTGAGE,55000.0,Source Verified,Jun-10,credit_card,953xx,CA,11.91,0,Jul-96,2,46.0,,8,0,0,0%,15,7995.980275,7995.98,6500.0,1495.98,0.0,0.0,0.0,Jul-13,239.6,Nov-14,0.0,0
531561,687206,5000,5000,5000.0, 36 months,14.72%,172.65,C,C5,1 year,OWN,20000.0,Source Verified,Jun-10,debt_consolidation,313xx,GA,7.02,0,May-07,0,,,3,0,4913,57.10%,4,6033.627528,6033.63,5000.0,1033.63,0.0,0.0,0.0,Jun-12,2243.06,Jun-12,0.0,0
531524,687167,8000,8000,8000.0, 36 months,15.21%,278.15,D,D2,6 years,MORTGAGE,46680.0,Not Verified,Jun-10,debt_consolidation,606xx,IL,19.13,1,Mar-95,1,19.0,,11,0,5984,66.50%,20,10037.04991,10037.05,8000.0,2022.05,15.0,0.0,0.0,Jul-13,48.78,Jul-13,0.0,0
531529,687173,6500,6500,6500.0, 36 months,7.14%,201.12,A,A3,5 years,OWN,75200.0,Not Verified,Jun-10,debt_consolidation,480xx,MI,18.29,0,Feb-00,0,,,12,0,3612,6.60%,20,7174.939266,7174.94,6500.0,674.94,0.0,0.0,0.0,Feb-13,155.56,Feb-13,0.0,0
527852,682738,8000,8000,7225.0, 36 months,7.14%,247.53,A,A3,5 years,RENT,46000.0,Source Verified,Jun-10,debt_consolidation,303xx,GA,11.27,0,Feb-01,0,,,11,0,988,3.70%,22,8911.612638,8048.3,8000.0,911.61,0.0,0.0,0.0,Jul-13,261.96,Jun-13,0.0,0
531518,687158,2000,2000,2000.0, 36 months,7.88%,62.57,A,A5,1 year,RENT,33000.0,Not Verified,Jun-10,moving,106xx,NY,16.15,0,Nov-97,1,79.0,,7,0,5093,15.60%,17,2252.66734,2252.67,2000.0,252.67,0.0,0.0,0.0,Aug-13,3.35,Oct-15,0.0,0
530973,686537,3500,3500,3500.0, 36 months,13.98%,119.59,C,C3,2 years,MORTGAGE,125000.0,Not Verified,Jun-10,credit_card,439xx,OH,8.82,0,Apr-92,1,,,6,0,12480,96%,40,4305.597426,4305.6,3500.0,805.6,0.0,0.0,0.0,Jul-13,130.99,May-16,0.0,0
531453,687085,15250,15250,15118.36, 60 months,15.58%,367.46,D,D3,3 years,RENT,44400.0,Not Verified,Jun-10,wedding,902xx,CA,23.59,0,Mar-03,0,48.0,,10,0,5351,39.60%,12,20127.50525,19908.08,15250.0,4877.51,0.0,0.0,0.0,Dec-12,9482.31,Dec-12,0.0,0
531452,687083,10000,10000,9975.0, 36 months,13.98%,341.68,C,C3,,MORTGAGE,38400.0,Not Verified,Jun-10,debt_consolidation,724xx,AR,16.66,0,Jul-93,2,54.0,103.0,6,1,5011,56.30%,14,12301.66284,12270.91,10000.0,2301.66,0.0,0.0,0.0,Jul-13,369.17,Apr-16,1.0,0
531450,687081,11000,11000,10316.84883, 36 months,7.88%,344.1,A,A5,< 1 year,MORTGAGE,42000.0,Not Verified,Jun-10,other,130xx,NY,13.57,0,Dec-98,0,,,8,0,6017,32%,39,12388.09862,11596.76,11000.0,1388.1,0.0,0.0,0.0,Jul-13,362.0,Jun-13,0.0,0
531427,687054,6000,6000,6000.0, 36 months,10.75%,195.73,B,B2,5 years,MORTGAGE,63996.0,Not Verified,Jun-10,debt_consolidation,080xx,NJ,20.23,0,Oct-99,1,77.0,,8,0,11798,79.70%,11,7046.264875,7046.26,6000.0,1046.26,0.0,0.0,0.0,Jul-13,210.71,Mar-16,0.0,0
531394,687017,19750,19750,19325.06503, 36 months,11.12%,647.72,B,B3,4 years,MORTGAGE,74700.0,Verified,Jun-10,debt_consolidation,078xx,NJ,19.98,0,Jun-00,2,,,9,0,29978,80.80%,13,23319.54416,22794.9,19750.0,3569.54,0.0,0.0,0.0,Jul-13,725.69,Apr-16,0.0,0
531383,687005,16000,16000,15054.4229, 36 months,13.23%,540.88,C,C1,3 years,MORTGAGE,35004.0,Verified,Jun-10,debt_consolidation,327xx,FL,20.81,0,May-97,0,,,5,0,14383,92.20%,23,17870.5949,16762.01,16000.0,1870.59,0.0,0.0,0.0,Dec-11,626.32,May-13,0.0,0
531408,687031,25000,25000,24111.76974, 60 months,13.23%,571.78,C,C1,10+ years,MORTGAGE,300000.0,Verified,Jun-10,debt_consolidation,306xx,GA,5.49,0,Dec-94,3,,,9,0,44785,63.40%,24,33406.00255,31921.75,25000.0,8406.01,0.0,0.0,0.0,Feb-14,9408.64,May-16,0.0,0
531375,686996,12000,12000,12000.0, 60 months,15.95%,291.5,D,D4,10+ years,RENT,85000.0,Source Verified,Jun-10,debt_consolidation,183xx,PA,13.33,0,Jun-91,3,,,13,0,22085,33.30%,19,17110.30379,17110.3,12000.0,5110.31,0.0,0.0,0.0,Apr-14,4023.46,May-16,0.0,0
528485,683493,8500,8500,8354.974843, 36 months,7.51%,264.45,A,A4,3 years,OWN,36000.0,Verified,Jun-10,credit_card,131xx,NY,22.93,0,Apr-98,1,24.0,,13,0,17913,59.70%,37,9373.897602,9206.54,8500.0,873.9,0.0,0.0,0.0,Jun-12,3575.69,Nov-15,0.0,0
531303,686907,6000,6000,5950.0, 36 months,10.75%,195.73,B,B2,5 years,RENT,50000.0,Source Verified,Jun-10,medical,336xx,FL,16.1,0,Mar-06,2,,,11,0,246,1%,14,7046.380504,6987.66,6000.0,1046.38,0.0,0.0,0.0,Jul-13,212.45,Jun-13,0.0,0
531231,686825,4000,4000,4000.0, 36 months,14.35%,137.4,C,C4,3 years,MORTGAGE,45000.0,Source Verified,Jun-10,debt_consolidation,331xx,FL,10.05,0,Apr-06,1,,,5,0,3928,75.20%,6,4311.932822,4311.93,4000.0,311.93,0.0,0.0,0.0,Mar-11,5.02,Sep-15,0.0,0
531181,686772,13750,13750,12932.11664, 36 months,7.51%,427.78,A,A4,< 1 year,RENT,35000.0,Verified,Jun-10,debt_consolidation,107xx,NY,24.89,0,Aug-01,0,,,8,0,3716,32%,11,15400.13107,14463.79,13750.0,1650.13,0.0,0.0,0.0,Jul-13,485.32,Apr-16,0.0,0
529905,685226,20000,14000,13975.0, 60 months,13.98%,325.62,C,C3,4 years,RENT,58595.0,Verified,Jun-10,other,073xx,NJ,4.67,0,Nov-05,0,,,8,0,7652,43%,13,17293.02087,17262.14,14000.0,3293.02,0.0,0.0,0.0,Nov-12,1009.14,Nov-12,0.0,0
531151,686739,16000,16000,15900.0, 60 months,15.58%,385.53,D,D3,2 years,MORTGAGE,78000.0,Verified,Jun-10,debt_consolidation,553xx,MN,8.57,0,Oct-97,1,,,9,0,7265,34.30%,22,19634.58,19511.96,15078.61,4555.97,0.0,0.0,0.0,Sep-12,10021.06,May-16,0.0,1
531133,686719,3000,3000,3000.0, 60 months,17.56%,75.47,E,E4,1 year,MORTGAGE,45000.0,Verified,Jun-10,major_purchase,925xx,CA,12.32,0,Sep-04,0,41.0,,8,0,13333,65%,15,4389.876386,4389.88,3000.0,1389.88,0.0,0.0,0.0,Mar-14,1149.63,Feb-16,0.0,0
531127,686712,9000,9000,8842.750441, 60 months,11.49%,197.89,B,B4,3 years,MORTGAGE,120000.0,Verified,Jun-10,vacation,761xx,TX,13.87,0,Mar-93,0,,,10,0,4546,68.90%,24,11024.91876,10774.58,9000.0,2024.92,0.0,0.0,0.0,Dec-12,5510.62,Feb-14,0.0,0
529161,684337,15000,15000,15000.0, 60 months,16.82%,371.34,E,E2,4 years,MORTGAGE,90000.0,Not Verified,Jun-10,debt_consolidation,351xx,AL,21.87,0,Dec-93,0,,,9,0,41489,91.20%,36,22280.25445,22280.25,14999.99,7280.26,0.0,0.0,0.0,Jul-15,405.78,Mar-16,0.0,0
530832,686385,15000,15000,14769.94995, 36 months,10.75%,489.31,B,B2,3 years,RENT,48564.0,Verified,Jun-10,debt_consolidation,108xx,NY,21.89,0,Jan-02,1,,,7,0,13358,51.60%,12,12350.41,12050.35,9613.12,2429.78,0.0,307.51,3.89,Oct-12,300.89,Apr-16,0.0,1
527405,682198,8000,8000,7845.845017, 36 months,11.12%,262.37,B,B3,3 years,RENT,62000.0,Verified,Jun-10,small_business,921xx,CA,11.35,0,Jan-98,1,,,6,0,9204,61%,12,9446.285435,9256.16,8000.0,1446.29,0.0,0.0,0.0,Jul-13,309.82,Mar-14,0.0,0
358960,365900,4800,4800,4800.0, 36 months,7.88%,150.15,A,A5,< 1 year,RENT,65000.0,Not Verified,Jun-10,credit_card,930xx,CA,10.19,0,May-92,0,,,15,0,8301,38.20%,52,5342.11096,5342.11,4800.0,542.11,0.0,0.0,0.0,Aug-12,1746.23,May-16,0.0,0
531045,686623,6400,6400,6375.0, 36 months,14.35%,219.83,C,C4,1 year,RENT,31836.0,Verified,Jun-10,debt_consolidation,770xx,TX,17.38,0,Dec-06,0,,,6,0,5139,67.60%,8,7255.825652,7227.48,6400.0,855.83,0.0,0.0,0.0,Nov-11,1381.08,Dec-15,0.0,0
531027,686598,18000,18000,16274.99702, 60 months,16.32%,440.8,D,D5,4 years,MORTGAGE,90000.0,Not Verified,Jun-10,debt_consolidation,910xx,CA,21.92,0,Feb-91,1,41.0,109.0,19,1,18366,79.20%,44,880.84,796.36,394.33,486.51,0.0,0.0,0.0,Sep-10,440.8,May-16,1.0,1
531007,686577,10000,10000,10000.0, 60 months,13.23%,228.71,C,C1,10+ years,MORTGAGE,46000.0,Not Verified,Jun-10,debt_consolidation,571xx,SD,14.17,0,Apr-95,0,,,4,0,5681,87.40%,30,12979.66943,12979.67,10000.0,2979.67,0.0,0.0,0.0,May-13,5216.07,May-13,0.0,0
531001,686571,12000,12000,11966.1154, 60 months,11.86%,266.09,B,B5,2 years,RENT,52800.0,Not Verified,Jun-10,debt_consolidation,913xx,CA,20.09,0,Jun-03,0,,,12,0,3506,19.70%,19,15627.65448,15570.06,12000.0,3627.66,0.0,0.0,0.0,Mar-14,4212.6,Mar-14,0.0,0
530972,686535,6000,6000,6000.0, 36 months,7.51%,186.67,A,A4,10+ years,MORTGAGE,70000.0,Verified,Jun-10,credit_card,117xx,NY,3.48,0,Jun-90,5,,,17,0,8530,11.50%,42,6668.932317,6668.93,6000.0,668.93,0.0,0.0,0.0,Dec-12,461.93,Dec-12,0.0,0
530959,686523,7000,7000,7000.0, 36 months,7.51%,217.78,A,A4,5 years,MORTGAGE,80000.0,Not Verified,Jun-10,credit_card,064xx,CT,8.21,0,Jan-97,0,,,12,0,26086,40.40%,37,7820.089922,7820.09,7000.0,820.09,0.0,0.0,0.0,Jan-13,1308.78,Feb-13,0.0,0
530954,679055,25000,25000,24277.54485, 60 months,17.93%,633.89,E,E5,4 years,MORTGAGE,480000.0,Verified,Jun-10,home_improvement,333xx,FL,6.44,0,Aug-99,1,,,10,0,10604,47.10%,21,38032.84,36496.34,25000.0,13032.84,0.0,0.0,0.0,Jul-15,657.71,May-16,0.0,0
530900,686455,25000,25000,22498.91109, 60 months,11.86%,554.35,B,B5,5 years,RENT,63300.0,Not Verified,Jun-10,wedding,926xx,CA,1.84,0,Oct-00,0,57.0,,7,0,4296,11%,11,28788.92873,25856.58,25000.0,3788.93,0.0,0.0,0.0,Dec-12,5244.62,Nov-12,0.0,0
530856,686410,8000,8000,7250.0, 36 months,10.38%,259.57,B,B1,< 1 year,OWN,40000.0,Not Verified,Jun-10,major_purchase,774xx,TX,2.4,0,Apr-79,0,,,3,0,4506,13.50%,10,7372.89,6680.88,5995.17,1264.39,0.0,113.33,2.1,Nov-12,259.57,Dec-15,0.0,1
530617,686123,4000,4000,4000.0, 36 months,6.76%,123.07,A,A2,< 1 year,RENT,68000.0,Not Verified,Jun-10,debt_consolidation,024xx,MA,10.92,0,Nov-97,2,,,18,0,11574,28%,54,4430.743335,4430.74,4000.0,430.74,0.0,0.0,0.0,Jul-13,145.39,Jun-13,0.0,0
530863,686417,3600,3600,3600.0, 60 months,10.75%,77.83,B,B2,5 years,RENT,20700.0,Not Verified,Jun-10,debt_consolidation,431xx,OH,1.74,0,Nov-02,0,,,7,0,1018,78.30%,8,4392.613416,4392.61,3600.0,792.61,0.0,0.0,0.0,Feb-13,2059.7,May-16,0.0,0
530831,686384,20000,20000,19314.6, 36 months,10.38%,648.92,B,B1,5 years,MORTGAGE,72000.0,Not Verified,Jun-10,debt_consolidation,368xx,AL,19.33,0,Dec-98,0,,,15,0,18519,21.20%,34,23362.38652,22534.17,19999.99,3362.4,0.0,0.0,0.0,Jul-13,664.63,Jun-13,0.0,0
530774,686318,16000,16000,15483.77738, 60 months,13.23%,365.94,C,C1,5 years,MORTGAGE,95000.0,Verified,Jun-10,small_business,494xx,MI,17.56,0,May-00,0,,,8,0,23548,65.10%,28,21379.84955,20450.02,16000.0,5379.85,0.0,0.0,0.0,Feb-14,6023.43,May-16,0.0,0
530764,686305,9250,9250,8613.278738, 36 months,7.51%,287.78,A,A4,< 1 year,MORTGAGE,70000.0,Verified,Jun-10,credit_card,070xx,NJ,14.14,0,Feb-84,1,50.0,,12,0,1734,28.40%,52,10343.72891,9626.1,9250.0,1093.73,0.0,0.0,0.0,May-13,479.45,May-13,0.0,0
530766,686307,1700,1700,1700.0, 36 months,14.72%,58.7,C,C5,1 year,RENT,40000.0,Source Verified,Jun-10,home_improvement,253xx,WV,19.35,0,Jun-04,1,40.0,,9,0,4645,70.40%,12,2113.436327,2113.44,1700.0,413.44,0.0,0.0,0.0,Jul-13,64.11,Jun-13,0.0,0
530765,686306,24000,24000,23015.33202, 60 months,13.61%,553.6,C,C2,7 years,RENT,78000.0,Verified,Jun-10,debt_consolidation,200xx,DC,19.45,0,Mar-98,0,,,5,0,35037,77.40%,7,33215.78004,31505.58,24000.0,9215.78,0.0,0.0,0.0,Jul-15,589.51,Jun-15,0.0,0
496213,635773,9000,9000,9000.0, 60 months,13.98%,209.33,C,C3,4 years,MORTGAGE,42000.0,Not Verified,Jun-10,debt_consolidation,802xx,CO,9.51,0,Feb-06,1,,,9,0,7055,48%,16,11947.58797,11947.59,9000.0,2947.59,0.0,0.0,0.0,Aug-13,4421.68,Aug-13,0.0,0
526903,681590,12000,12000,11670.0855, 36 months,7.51%,373.33,A,A4,2 years,MORTGAGE,120000.0,Not Verified,Jun-10,educational,085xx,NJ,8.16,0,May-88,2,,,14,0,33150,28.60%,36,13096.30859,12704.33,12000.0,1096.31,0.0,0.0,0.0,Feb-12,46.71,Feb-12,0.0,0
529777,685080,9600,9600,9496.23418, 60 months,13.23%,219.57,C,C1,1 year,MORTGAGE,46000.0,Not Verified,Jun-10,debt_consolidation,296xx,SC,2.56,0,Sep-93,0,,,2,0,3989,68.80%,6,13173.48001,13029.42,9600.0,3573.48,0.0,0.0,0.0,Jul-15,232.72,Jun-15,0.0,0
530429,685882,1000,1000,1000.0, 36 months,13.98%,34.17,C,C3,< 1 year,RENT,34800.0,Source Verified,Jun-10,debt_consolidation,123xx,NY,18.31,0,Jul-04,0,39.0,,3,0,466,46.60%,9,1227.84624,1227.85,1000.0,227.85,0.0,0.0,0.0,Apr-13,137.9,Mar-13,0.0,0
